comp	usubs	uniprot	avgcoex	def	species
5380	25	P56537	NA	ED	human
5380	25	P62913	NA	NA	human
5380	25	P05387	NA	UN	human
5380	25	P84098	NA	NA	human
5380	25	P61353	NA	NED	human
5380	25	Q9Y3U8	NA	NED	human
5380	25	Q02543	NA	NA	human
5380	25	P50914	0.57177826087	NA	human
5380	25	P62906	NA	NED	human
5380	25	P46778	NA	NED	human
5380	25	Q9UHA3	NA	NA	human
5380	25	P62910	NA	NA	human
5380	25	P61313	NA	NED	human
5380	25	P18077	NA	NED	human
5380	25	P18124	NA	NA	human
5380	25	P62424	NA	NED	human
5380	25	P46779	NA	NED	human
5380	25	P26373	NA	NED	human
5380	25	P30050	NA	UN	human
5380	25	P49207	NA	UN	human
5380	25	P05386	NA	ED	human
5380	25	Q9HCE1	NA	UN	human
5380	25	Q9UPY3	NA	NA	human
5381	3	Q15633	-0.0251	NA	human
5381	3	Q9UKV8	NA	NA	human
5381	3	Q9UPY3	NA	NA	human
5382	2	Q16665	NA	NA	human
5382	2	P27540	NA	NA	human
5383	2	Q96RU7	NA	NA	human
5383	2	P35638	NA	NA	human
5384	2	P15918	NA	NA	human
5384	2	P55895	NA	NA	human
5385	4	P04406	NA	ED	human
5385	4	O60506	NA	UN	human
5385	4	P07814	NA	ED	human
5385	4	P40429	NA	NED	human
5386	27	Q9NXF1	NA	NA	human
5386	27	Q9UBL3	0.117238461538	NA	human
5386	27	O00268	0.190626923077	NA	human
5386	27	Q9Y4W2	0.193569230769	NA	human
5386	27	Q99496	NA	NA	human
5386	27	P21675	0.135976923077	NA	human
5386	27	Q9HCK8	NA	ED	human
5386	27	P49848	0.123553846154	NA	human
5386	27	Q15545	0.10135	NA	human
5386	27	Q9BVI0	NA	NA	human
5386	27	Q7Z3B3	NA	NA	human
5386	27	O43451	-0.0230769230769	NA	human
5386	27	O75461	NA	NA	human
5386	27	Q03164	NA	NA	human
5386	27	P51610	NA	ED	human
5386	27	Q8WWY3	NA	NA	human
5386	27	Q8IZL8	NA	UN	human
5386	27	Q96EZ8	NA	NA	human
5386	27	Q9Y265	0.215273076923	ED	human
5386	27	Q15291	NA	ED	human
5386	27	P34932	NA	ED	human
5386	27	Q9H7Z6	0.125711538462	NA	human
5386	27	Q9H4L4	NA	ED	human
5386	27	Q16594	0.153469230769	NA	human
5386	27	Q8IXM2	NA	NA	human
5386	27	P61964	NA	NA	human
5386	27	Q6PI98	NA	NA	human
5388	2	P08246	NA	NA	human
5388	2	P01009	NA	NA	human
5389	2	P08311	NA	NA	human
5389	2	P01011	NA	NA	human
5391	2	P08311	NA	NA	human
5391	2	P01009	NA	NA	human
5400	5	P38398	NA	NA	human
5400	5	P51587	NA	NA	human
5400	5	P46736	0.241925	NA	human
5400	5	Q06609	NA	NA	human
5400	5	Q9NXR7	0.075825	NA	human
5401	2	P33176	NA	UN	human
5401	2	Q8IWE5	NA	NA	human
5407	2	P01138	NA	NA	human
5407	2	P04629	NA	NA	human
5408	2	P08138	NA	NA	human
5408	2	P20783	NA	NA	human
5409	2	Q05586	NA	NA	human
5409	2	Q13009	0.0878	NA	human
541	3	P05019	NA	NA	human
541	3	P35858	NA	NA	human
541	3	P17936	NA	NA	human
5411	2	P28221	NA	NA	human
5411	2	P21453	NA	NA	human
5412	1	P28221	NA	NA	human
5414	2	P28221	NA	NA	human
5414	2	P08908	NA	NA	human
5415	1	P28222	NA	NA	human
5416	2	P28222	NA	NA	human
5416	2	P08908	NA	NA	human
5417	2	P28221	NA	NA	human
5417	2	P28222	NA	NA	human
5418	2	O75899	0.1296	NA	human
5418	2	P08908	NA	NA	human
5419	2	Q8NDV2	NA	NA	human
5419	2	P08908	NA	NA	human
5420	2	Q99500	NA	NA	human
5420	2	P08908	NA	NA	human
5421	1	P08908	NA	NA	human
5422	2	P21453	NA	NA	human
5422	2	P08908	NA	NA	human
5423	3	Q9UL15	-0.0342	UN	human
5423	3	O60260	NA	NA	human
5423	3	P08107	NA	UN	human
5424	2	P01138	NA	NA	human
5424	2	P08138	NA	NA	human
5426	2	Q6UB99	NA	NA	human
5426	2	O15379	0.1222	NA	human
5441	2	Q02297	NA	NA	human
5441	2	Q9H2S9	NA	NA	human
5442	1	P19235	NA	NA	human
5444	2	P46108	NA	NA	human
5444	2	Q13905	NA	NA	human
5446	2	P01588	NA	NA	human
5446	2	P19235	NA	NA	human
5449	5	P35659	0.2357	ED	human
5449	5	Q8IYB3	NA	NA	human
5449	5	Q86V81	NA	UN	human
5449	5	Q9Y5S9	0.3225	ED	human
5449	5	Q15287	NA	NA	human
5450	27	Q9NX70	NA	NA	human
5450	27	Q96RN5	NA	NA	human
5450	27	Q71SY5	0.10435	NA	human
5450	27	Q9Y3C7	NA	NA	human
5450	27	O75586	NA	NA	human
5450	27	Q15528	NA	NA	human
5450	27	Q6P2C8	0.172165384615	NA	human
5450	27	O95402	0.166234615385	NA	human
5450	27	Q9UHV7	0.163461538462	NA	human
5450	27	Q9ULK4	0.218626923077	NA	human
5450	27	A0JLT2	NA	NA	human
5450	27	O75448	0.120346153846	NA	human
5450	27	Q9Y2X0	NA	NA	human
5450	27	Q9NVC6	0.218469230769	NA	human
5450	27	O60244	0.182653846154	UN	human
5450	27	Q9P086	NA	NA	human
5450	27	O43513	0.1924	NA	human
5450	27	Q13503	0.204088461538	NA	human
5450	27	Q71F56	NA	NA	human
5450	27	Q15648	NA	NA	human
5450	27	Q96G25	NA	NA	human
5450	27	Q9BTT4	0.148876923077	NA	human
5450	27	O60313	NA	NA	human
5450	27	Q9H944	0.195019230769	NA	human
5450	27	Q96HR3	0.186461538462	NA	human
5450	27	Q9BUE0	NA	NA	human
5450	27	Q9NPJ6	NA	NA	human
5451	3	Q9NX70	NA	NA	human
5451	3	Q9H944	0.1698	NA	human
5451	3	Q9BUE0	NA	NA	human
5460	2	P19838	NA	UN	human
5460	2	Q04206	NA	NA	human
5461	3	P19838	NA	UN	human
5461	3	Q04206	NA	NA	human
5461	3	Q15788	0.178	NA	human
5464	3	P19838	NA	UN	human
5464	3	Q04206	NA	NA	human
5464	3	P25963	NA	NA	human
5465	3	O00221	NA	NA	human
5465	3	Q04206	NA	NA	human
5465	3	Q04864	NA	NA	human
5466	3	Q04864	NA	NA	human
5466	3	Q04206	NA	NA	human
5466	3	Q15653	NA	NA	human
5467	3	Q04864	NA	NA	human
5467	3	Q04206	NA	NA	human
5467	3	P25963	NA	NA	human
5475	3	Q04206	NA	NA	human
5475	3	Q8N668	NA	NA	human
5475	3	P25963	NA	NA	human
549	14	O95402	0.184938461538	NA	human
549	14	Q9UHV7	0.200992307692	NA	human
549	14	O75586	NA	NA	human
549	14	Q15648	NA	NA	human
549	14	P11473	0.108338461538	NA	human
549	14	Q9Y2X0	NA	NA	human
549	14	Q9ULK4	0.265561538462	NA	human
549	14	O43513	0.160653846154	NA	human
549	14	O75448	0.1377	NA	human
549	14	P28702	NA	NA	human
549	14	Q9NVC6	0.214746153846	NA	human
549	14	Q93074	0.153307692308	NA	human
549	14	O60244	0.228630769231	UN	human
549	14	Q9NPJ6	NA	NA	human
5495	6	P50613	NA	NA	human
5495	6	P18074	NA	NA	human
5495	6	P32780	NA	NA	human
5495	6	P51946	0.20342	NA	human
5495	6	P19447	NA	NED	human
5495	6	Q13888	NA	NA	human
5498	3	Q13418	NA	ED	human
5498	3	Q9HBI1	NA	NA	human
5498	3	Q15052	0.071	NA	human
5499	2	Q9HBI1	NA	NA	human
5499	2	Q15052	0.0384	NA	human
55	2	P27361	NA	NA	human
55	2	P56524	0.1136	NA	human
550	3	Q03135	0.06525	NA	human
550	3	P29474	NA	NA	human
550	3	Q8IVI9	NA	NA	human
5502	3	O75530	0.3483	NA	human
5502	3	Q15910	NA	NA	human
5502	3	P25490	0.2919	ED	human
551	3	Q5QJE6	NA	UN	human
551	3	O75367	0.09985	NA	human
551	3	P04053	NA	NA	human
5513	4	O00257	0.0883666666667	UN	human
5513	4	P78364	NA	NA	human
5513	4	P35226	NA	NA	human
5513	4	Q06587	NA	ED	human
5518	3	P78364	NA	NA	human
5518	3	P35226	NA	NA	human
5518	3	Q8IXK0	NA	NA	human
552	3	P01574	NA	NA	human
552	3	P48551	NA	NA	human
552	3	P17181	NA	NA	human
5521	2	O75530	0.354	NA	human
5521	2	Q15910	NA	NA	human
5526	3	P10415	NA	NA	human
5526	3	Q14318	NA	ED	human
5526	3	P62158	0.3077	ED	human
5529	2	Q13490	NA	NA	human
5529	2	Q12933	-0.0712	NA	human
553	3	Q14643	NA	NA	human
553	3	P61586	NA	ED	human
553	3	P48995	0.1547	NA	human
5530	1	P36941	NA	NA	human
5531	4	Q15628	0.122733333333	NA	human
5531	4	P19438	0.0994333333333	NA	human
5531	4	Q13490	NA	NA	human
5531	4	Q12933	0.0607	NA	human
5534	3	Q9NPB6	NA	NA	human
5534	3	Q8TEW0	NA	NA	human
5534	3	Q9NQ66	NA	NA	human
5535	3	Q01970	NA	UN	human
5535	3	Q9NPB6	NA	NA	human
5535	3	Q8TEW0	NA	NA	human
5540	2	Q15628	0.1617	NA	human
5540	2	Q12933	0.1617	NA	human
5541	3	Q13158	0.15685	NA	human
5541	3	Q15628	0.15765	NA	human
5541	3	Q12933	0.1609	NA	human
5542	2	O95067	0.8229	NA	human
5542	2	P06493	0.8229	ED	human
5543	2	P14635	0.8126	UN	human
5543	2	P06493	0.8126	ED	human
5544	4	P14635	0.473033333333	UN	human
5544	4	P12004	NA	ED	human
5544	4	P06493	0.475766666667	ED	human
5544	4	P24522	NA	NA	human
5545	4	P14635	0.441566666667	UN	human
5545	4	O75293	NA	NA	human
5545	4	P12004	NA	ED	human
5545	4	P06493	0.496133333333	ED	human
5546	4	O95257	NA	NA	human
5546	4	P14635	0.460833333333	UN	human
5546	4	P12004	NA	ED	human
5546	4	P06493	0.4672	ED	human
5549	1	P29460	NA	NA	human
5550	3	P14635	0.68885	UN	human
5550	3	P06493	0.6704	ED	human
5550	3	P41002	0.54665	NA	human
5551	3	P14635	0.42055	UN	human
5551	3	P06493	0.4269	ED	human
5551	3	Q13635	NA	NA	human
5556	2	P20248	0.4881	NA	human
5556	2	P24941	NA	UN	human
5557	2	P20248	0.8204	NA	human
5557	2	P06493	0.8204	ED	human
5558	2	Q9BYG5	0.0618	NA	human
5558	2	P60953	0.0618	ED	human
5559	3	P06493	0.6629	ED	human
5559	3	P20248	0.65425	NA	human
5559	3	P24941	NA	UN	human
5560	2	P24864	0.2973	NA	human
5560	2	P24941	NA	UN	human
5564	5	P23458	NA	UN	human
5564	5	O14543	0.146075	NA	human
5564	5	P61968	0.100125	NA	human
5564	5	P40189	NA	NA	human
5564	5	Q06124	NA	ED	human
557	4	Q03135	0.124466666667	NA	human
557	4	P29992	NA	UN	human
557	4	P48995	0.0927333333333	NA	human
557	4	Q14573	NA	NA	human
5573	2	P42224	NA	ED	human
5573	2	Q92793	NA	NA	human
5575	2	O00482	NA	NA	human
5575	2	Q15466	0.1106	NA	human
5579	4	P26992	NA	NA	human
5579	4	P26441	NA	NA	human
5579	4	P42702	NA	NA	human
5579	4	P40189	NA	NA	human
558	2	Q96QT4	NA	NA	human
558	2	Q9BX84	NA	NA	human
5582	3	P42702	NA	NA	human
5582	3	P40189	NA	NA	human
5582	3	P15018	NA	NA	human
5589	7	Q52LA3	0.217766666667	NA	human
5589	7	P10244	NA	NA	human
5589	7	Q6MZP7	NA	NA	human
5589	7	Q09028	NA	NA	human
5589	7	P28749	NA	NA	human
5589	7	Q5TKA1	NA	NA	human
5589	7	Q96GY3	NA	NA	human
559	5	Q96F86	0.111625	NA	human
559	5	P26196	NA	UN	human
559	5	Q6P2E9	NA	ED	human
559	5	Q8IU60	NA	NA	human
559	5	Q9NPI6	NA	NA	human
5593	5	Q52LA3	0.22385	NA	human
5593	5	Q5TKA1	NA	NA	human
5593	5	Q6MZP7	NA	NA	human
5593	5	Q09028	NA	NA	human
5593	5	Q96GY3	NA	NA	human
5596	7	Q52LA3	0.17385	NA	human
5596	7	Q08999	NA	NA	human
5596	7	Q6MZP7	NA	NA	human
5596	7	Q09028	NA	NA	human
5596	7	Q5TKA1	NA	NA	human
5596	7	Q96GY3	NA	NA	human
5596	7	Q16254	NA	NA	human
5604	8	Q8WWI1	NA	NA	human
5604	8	Q9BRV8	0.0532666666667	NA	human
5604	8	P60709	NA	ED	human
5604	8	P35579	NA	ED	human
5604	8	Q12965	NA	ED	human
5604	8	Q15417	NA	ED	human
5604	8	P50402	NA	ED	human
5604	8	Q13813	NA	UN	human
5606	4	Q13287	-0.03815	NA	human
5606	4	P50402	NA	ED	human
5606	4	P60709	NA	ED	human
5606	4	Q13813	NA	UN	human
5607	3	Q13287	-0.064	NA	human
5607	3	P50402	NA	ED	human
5607	3	P60709	NA	ED	human
5608	6	P50402	NA	ED	human
5608	6	P60709	NA	ED	human
5608	6	P20700	NA	UN	human
5608	6	Q13287	0.0446	NA	human
5608	6	Q13813	NA	UN	human
5608	6	P02545	NA	UN	human
5609	9	P68431	0.0521285714286	ED	human
5609	9	Q02539	NA	NA	human
5609	9	P50402	NA	ED	human
5609	9	P60709	NA	ED	human
5609	9	P28749	NA	NA	human
5609	9	O75531	0.1191	ED	human
5609	9	Q8WWI1	NA	NA	human
5609	9	Q13547	NA	NED	human
5609	9	O15379	0.0827428571429	NA	human
561	7	P62312	NA	NA	human
561	7	Q9UK45	NA	ED	human
561	7	O15116	NA	UN	human
561	7	Q9Y333	NA	ED	human
561	7	P62310	NA	NA	human
561	7	Q9Y4Z0	NA	UN	human
561	7	Q9Y4Y9	NA	NA	human
5611	15	P68431	0.0454928571429	ED	human
5611	15	P06400	NA	ED	human
5611	15	P50402	NA	ED	human
5611	15	P33991	NA	NED	human
5611	15	Q9H0E3	0.0887	NA	human
5611	15	Q13287	0.0765571428571	NA	human
5611	15	Q08999	NA	NA	human
5611	15	P02545	NA	UN	human
5611	15	Q02539	NA	NA	human
5611	15	P20700	NA	UN	human
5611	15	P49736	NA	UN	human
5611	15	Q00839	NA	UN	human
5611	15	Q9H503	NA	NA	human
5611	15	Q14566	NA	UN	human
5611	15	Q07021	0.171121428571	UN	human
5613	16	O95777	NA	ED	human
5613	16	Q9P287	NA	ED	human
5613	16	Q9H0E3	0.131492857143	NA	human
5613	16	Q9Y333	NA	ED	human
5613	16	P50402	NA	ED	human
5613	16	P05455	NA	UN	human
5613	16	P20700	NA	UN	human
5613	16	O95218	0.171307142857	NA	human
5613	16	P62258	0.250392857143	ED	human
5613	16	P60709	NA	ED	human
5613	16	Q16543	NA	ED	human
5613	16	O75531	0.278178571429	ED	human
5613	16	P61978	NA	NA	human
5613	16	P62314	NA	ED	human
5613	16	P31946	0.24475	NA	human
5613	16	Q13283	NA	UN	human
5614	22	P68431	0.039765	ED	human
5614	22	Q08999	NA	NA	human
5614	22	Q92922	NA	NED	human
5614	22	Q9BQ87	0.03104	NA	human
5614	22	Q13287	0.061875	NA	human
5614	22	Q9BZK7	0.179875	UN	human
5614	22	P50402	NA	ED	human
5614	22	P20700	NA	UN	human
5614	22	Q14839	NA	NA	human
5614	22	P28749	NA	NA	human
5614	22	Q13813	NA	UN	human
5614	22	Q13263	NA	UN	human
5614	22	O15379	0.117305	NA	human
5614	22	P60709	NA	ED	human
5614	22	Q9UKL0	NA	ED	human
5614	22	Q8TAQ2	NA	NA	human
5614	22	Q13547	NA	NED	human
5614	22	Q12824	NA	NA	human
5614	22	Q9C005	0.14581	ED	human
5614	22	Q9NPJ6	NA	NA	human
5614	22	Q9H503	NA	NA	human
5614	22	O00422	NA	NA	human
5615	23	Q08999	NA	NA	human
5615	23	Q12906	NA	ED	human
5615	23	P50402	NA	ED	human
5615	23	Q13287	0.0923333333333	NA	human
5615	23	O95777	NA	ED	human
5615	23	Q07021	0.229347619048	UN	human
5615	23	P51858	NA	ED	human
5615	23	P27348	NA	ED	human
5615	23	P12277	NA	NA	human
5615	23	P20700	NA	UN	human
5615	23	P61978	NA	NA	human
5615	23	Q00839	NA	UN	human
5615	23	Q9Y2U8	NA	UN	human
5615	23	Q02539	NA	NA	human
5615	23	Q53EL6	NA	NA	human
5615	23	P62314	NA	ED	human
5615	23	P14866	NA	ED	human
5615	23	P60709	NA	ED	human
5615	23	P10827	0.0677476190476	NA	human
5615	23	P46940	0.147323809524	UN	human
5615	23	O00148	NA	UN	human
5615	23	Q9BZZ5	0.229666666667	NA	human
5615	23	P62258	0.212933333333	ED	human
562	7	O95777	NA	ED	human
562	7	Q9UK45	NA	ED	human
562	7	Q9Y4Y9	NA	NA	human
562	7	Q9Y333	NA	ED	human
562	7	P62310	NA	NA	human
562	7	Q9Y4Z0	NA	UN	human
562	7	P62312	NA	NA	human
5622	3	P38936	NA	NA	human
5622	3	Q9UIM3	NA	NA	human
5622	3	P07900	NA	ED	human
563	16	P25705	NA	UN	human
563	16	P36542	NA	NED	human
563	16	O75964	NA	NA	human
563	16	P03928	NA	NA	human
563	16	P56381	NA	NA	human
563	16	P30049	NA	NED	human
563	16	O75947	NA	NED	human
563	16	P56385	NA	UN	human
563	16	P48047	NA	NED	human
563	16	P05496	NA	NA	human
563	16	P18859	NA	NED	human
563	16	P24539	NA	UN	human
563	16	P06576	NA	NED	human
563	16	P56134	0.447764285714	NA	human
563	16	Q6IAQ7	0.366685714286	NA	human
563	16	P00846	NA	NA	human
5641	3	P78352	NA	NA	human
5641	3	P06241	NA	NA	human
5641	3	Q12879	NA	NA	human
5642	2	O95997	0.6258	NA	human
5642	2	Q14674	0.6258	NA	human
5643	2	Q14674	0.6341	NA	human
5643	2	P06493	0.6341	ED	human
5646	3	O94887	0.1386	NA	human
5646	3	O14786	0.11295	NED	human
5646	3	Q9UIW2	NA	NA	human
5647	3	O94887	0.086	NA	human
5647	3	O14786	0.09785	NED	human
5647	3	O75051	NA	ED	human
5648	3	O94887	0.16555	NA	human
5648	3	P51805	NA	NA	human
5648	3	O14786	0.09515	NED	human
5649	3	O94887	0.16335	NA	human
5649	3	O14786	0.0868	NED	human
5649	3	Q9HCM2	0.17525	ED	human
5654	2	Q9Y4D7	NA	NA	human
5654	2	Q9H3S1	NA	NA	human
5655	3	Q9UQM7	0.09825	NA	human
5655	3	O43707	-0.02975	UN	human
5655	3	Q96NW7	NA	NA	human
5656	3	P06400	NA	ED	human
5656	3	Q15744	NA	NA	human
5656	3	Q01094	NA	NA	human
5663	2	P14373	NA	NA	human
5663	2	P06400	NA	ED	human
5683	2	Q06609	NA	NA	human
5683	2	O43543	0.1462	NA	human
5685	3	P55072	0.35445	ED	human
5685	3	P60468	NA	UN	human
5685	3	Q92890	0.38735	UN	human
5689	3	O14786	0.1619	NED	human
5689	3	Q9UIW2	NA	NA	human
5689	3	Q8NFY4	0.22005	NA	human
5691	1	Q9Y275	NA	NA	human
5694	2	Q9UIF9	NA	NA	human
5694	2	O60264	-0.031	NED	human
5695	4	Q13547	NA	NED	human
5695	4	P26358	NA	NA	human
5695	4	Q9UIF9	NA	NA	human
5695	4	Q9UBC3	NA	NA	human
5696	3	O14786	0.21425	NED	human
5696	3	P35968	NA	NA	human
5696	3	P15692	0.14765	NA	human
57	2	P28482	NA	ED	human
57	2	P56524	0.2346	NA	human
570	7	Q09472	NA	NA	human
570	7	O14497	0.40235	ED	human
570	7	Q92922	NA	NED	human
570	7	Q8TAQ2	NA	NA	human
570	7	Q12824	NA	NA	human
570	7	Q92793	NA	NA	human
570	7	P51532	NA	NA	human
5701	2	O14786	0.1608	NED	human
5701	2	P15692	0.1608	NA	human
571	3	Q09472	NA	NA	human
571	3	Q92793	NA	NA	human
571	3	O14497	0.38865	ED	human
5710	1	P55345	NA	NA	human
5724	3	Q96B97	NA	NA	human
5724	3	Q99963	NA	NA	human
5724	3	P22681	0.19985	ED	human
5727	4	Q15573	0.2171	NA	human
5727	4	Q53T94	0.164866666667	NA	human
5727	4	Q15572	0.0898	NA	human
5727	4	P20226	0.2305	NA	human
5730	1	Q9Y6K9	NA	NA	human
5731	2	O14786	0.3541	NED	human
5731	2	P49767	0.3541	NA	human
5732	2	O60462	0.2239	NA	human
5732	2	P49767	0.2239	NA	human
5733	2	O43915	NA	NA	human
5733	2	O60462	0.0297	NA	human
5734	2	O14786	0.0658	NED	human
5734	2	O43915	NA	NA	human
5735	3	P84022	NA	NA	human
5735	3	P37173	0.30335	NA	human
5735	3	P36897	0.28285	NA	human
5736	3	P60709	NA	ED	human
5736	3	P24928	NA	NED	human
5736	3	P20226	0.1281	NA	human
5740	2	P35916	NA	NA	human
5740	2	O60462	0.1726	NA	human
5745	2	O14786	0.151	NED	human
5745	2	Q9UIW2	NA	NA	human
5746	3	Q9UIW2	NA	NA	human
5746	3	Q14563	NA	UN	human
5746	3	O14786	0.13025	NED	human
5748	2	P42262	NA	NA	human
5748	2	P08913	NA	NA	human
5749	3	O15519	0.3268	NA	human
5749	3	Q07817	NA	NA	human
5749	3	Q14790	0.32945	NA	human
575	3	P19838	NA	UN	human
575	3	Q8NFZ5	0.2526	NA	human
575	3	P41279	NA	NA	human
5755	3	Q9UBT2	NA	ED	human
5755	3	P63165	0.41815	UN	human
5755	3	Q9UBE0	NA	UN	human
5756	2	Q9UBT2	NA	ED	human
5756	2	Q9UBE0	NA	UN	human
5758	2	Q96S59	NA	NA	human
5758	2	O75051	NA	ED	human
5759	2	P51805	NA	NA	human
5759	2	Q96S59	NA	NA	human
5760	2	Q9HCM2	-0.0123	ED	human
5760	2	Q96S59	NA	NA	human
5762	3	Q8TDZ2	NA	UN	human
5762	3	Q14194	NA	NA	human
5762	3	Q9UIW2	NA	NA	human
577	3	P04637	0.05435	NA	human
577	3	Q9H2X6	NA	NA	human
577	3	Q14192	NA	ED	human
5770	2	Q13951	0.1914	NA	human
5770	2	Q01196	0.1914	UN	human
5772	4	P33151	NA	NA	human
5772	4	P35222	NA	UN	human
5772	4	P35968	NA	NA	human
5772	4	Q07157	0.170766666667	ED	human
5798	3	O15519	0.225	NA	human
5798	3	Q13158	0.10555	NA	human
5798	3	Q14790	0.26665	NA	human
5799	4	O15519	0.2645	NA	human
5799	4	Q13158	0.0959	NA	human
5799	4	P25445	NA	NA	human
5799	4	Q14790	0.272133333333	NA	human
58	5	Q9BZK7	0.123525	UN	human
58	5	O60907	0.155875	NA	human
58	5	Q13227	NA	NED	human
58	5	O15379	0.1381	NA	human
58	5	Q9Y618	0.122775	NA	human
5800	3	Q13158	0.1119	NA	human
5800	3	P25445	NA	NA	human
5800	3	Q14790	0.21515	NA	human
5805	3	Q16236	NA	NA	human
5805	3	Q14145	0.0917	NA	human
5805	3	Q96HS1	NA	NA	human
5809	3	P47870	NA	NA	human
5809	3	P14867	NA	NA	human
5809	3	P18507	NA	NA	human
5816	3	P99999	NA	NA	human
5816	3	P55211	0.0782	NA	human
5816	3	O14727	NA	NA	human
5823	2	Q16611	NA	NA	human
5823	2	Q07820	NA	NA	human
5828	2	Q9Y6K9	0.1658	NA	human
5828	2	O14920	NA	ED	human
5829	2	Q9Y6K9	-0.0031	NA	human
5829	2	O15111	NA	UN	human
5830	2	P37840	NA	NA	human
5830	2	Q99497	NA	ED	human
5832	3	Q9UPV9	NA	NA	human
5832	3	Q9BXM7	NA	NA	human
5832	3	Q8IXI1	0.1173	UN	human
5836	2	Q9UPV9	NA	NA	human
5836	2	Q8IXI1	0.1782	UN	human
5837	3	O60260	NA	NA	human
5837	3	Q99497	NA	ED	human
5837	3	Q9BXM7	NA	NA	human
5843	2	O95831	0.3429	NA	human
5843	2	P62937	NA	ED	human
5844	3	O15111	NA	UN	human
5844	3	Q9Y6K9	0.08135	NA	human
5844	3	O14920	NA	ED	human
5849	3	Q5S007	NA	NA	human
5849	3	P08238	NA	ED	human
5849	3	Q16543	NA	ED	human
585	5	Q14839	NA	NA	human
585	5	O95983	NA	NA	human
585	5	Q9BTC8	NA	NA	human
585	5	Q13547	NA	NED	human
585	5	P41182	NA	NA	human
5859	4	Q13158	0.100466666667	NA	human
5859	4	P25445	NA	NA	human
5859	4	Q14790	0.227733333333	NA	human
5859	4	Q92851	0.155833333333	NA	human
5861	3	Q13158	0.0771	NA	human
5861	3	P25445	NA	NA	human
5861	3	Q92851	0.1073	NA	human
5862	3	P21796	0.10285	UN	human
5862	3	Q03135	0.05385	NA	human
5862	3	P03372	NA	NA	human
587	8	Q92769	NA	NA	human
587	8	Q09028	NA	NA	human
587	8	Q6IT96	NA	NA	human
587	8	Q13330	0.222957142857	NA	human
587	8	Q14839	NA	NA	human
587	8	O95983	NA	NA	human
587	8	Q9BTC8	NA	NA	human
587	8	Q16576	NA	ED	human
5870	3	O00213	NA	NA	human
5870	3	Q63HK5	NA	NA	human
5870	3	Q13547	NA	NED	human
5872	4	P62258	0.214866666667	ED	human
5872	4	Q02750	NA	ED	human
5872	4	P15056	NA	NA	human
5872	4	P36507	NA	ED	human
5873	3	P62258	0.1344	ED	human
5873	3	P04049	NA	NA	human
5873	3	Q02750	NA	ED	human
5876	5	P67775	NA	ED	human
5876	5	P30153	NA	UN	human
5876	5	P60842	NA	UN	human
5876	5	P30154	NA	ED	human
5876	5	Q9Y570	NA	ED	human
5877	5	Q8IVT5	0.077	NA	human
5877	5	P15056	NA	NA	human
5877	5	P04049	NA	NA	human
5877	5	P62258	0.092275	ED	human
5877	5	Q02750	NA	ED	human
59	7	P59780	NA	NA	human
59	7	Q9Y2T2	NA	NED	human
59	7	O00203	0.1461	NA	human
59	7	Q13367	0.00605	NA	human
59	7	Q92572	NA	ED	human
59	7	O14617	0.136716666667	UN	human
59	7	P53677	NA	NA	human
5918	1	Q8IVT5	NA	NA	human
5919	3	P31947	NA	NA	human
5919	3	P15056	NA	NA	human
5919	3	P04049	NA	NA	human
5920	3	Q8IVT5	0.1082	NA	human
5920	3	P04049	NA	NA	human
5920	3	Q02750	NA	ED	human
5921	3	Q8IVT5	0.0723	NA	human
5921	3	P15056	NA	NA	human
5921	3	Q02750	NA	ED	human
5922	2	P01112	NA	NA	human
5922	2	P04049	NA	NA	human
5923	2	P15056	NA	NA	human
5923	2	P04049	NA	NA	human
5924	2	P04049	NA	NA	human
5924	2	Q969H4	NA	NA	human
5925	2	P15056	NA	NA	human
5925	2	Q969H4	NA	NA	human
5926	1	Q969H4	NA	NA	human
5928	3	P12931	NA	NA	human
5928	3	P04049	NA	NA	human
5928	3	Q969H4	NA	NA	human
595	2	Q9NZV8	NA	NA	human
595	2	Q8N608	NA	NA	human
60	3	P42224	NA	ED	human
60	3	P52630	NA	NA	human
60	3	Q00978	NA	NA	human
605	4	Q99595	NA	NA	human
605	4	O14925	NA	ED	human
605	4	O43615	NA	UN	human
605	4	O60830	NA	NA	human
61	7	Q92769	NA	NA	human
61	7	Q09028	NA	NA	human
61	7	O95983	NA	NA	human
61	7	O94776	0.115783333333	UN	human
61	7	Q13547	NA	NED	human
61	7	Q16576	NA	ED	human
61	7	Q14839	NA	NA	human
610	4	Q9HCI7	NA	NA	human
610	4	Q7Z3B3	NA	NA	human
610	4	Q8N5Y2	NA	NA	human
610	4	Q9H7Z6	0.0959	NA	human
613	4	Q9BVC3	0.363533333333	NA	human
613	4	Q8WVB6	NA	NA	human
613	4	P40938	NA	UN	human
613	4	Q8WV66	NA	NA	human
614	7	Q92769	NA	NA	human
614	7	Q09028	NA	NA	human
614	7	Q13547	NA	NED	human
614	7	Q14839	NA	NA	human
614	7	Q12873	NA	NA	human
614	7	O60341	NA	NED	human
614	7	Q13330	0.2419	NA	human
615	3	Q13309	NA	NA	human
615	3	P63208	NA	UN	human
615	3	Q13616	0.25195	ED	human
617	3	Q9NUP9	NA	NA	human
617	3	O14936	0.18005	NA	human
617	3	Q02410	NA	NA	human
620	7	Q92769	NA	NA	human
620	7	Q96BD5	NA	NA	human
