id	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	Rel. abund	def	proID	geneName
-1	1	1.030242	0.876097	0.7938684	0.717362	0.73528	0.5257735	1	1.01258	0.9691545	0.8794206	0.8352636	0.7786211	0.5719814	0.8366445	0.7763128	0.01948444	0.05939534	0.01484863	0.3334861	14	0.8261479	0.001053513	0.1738521	0.000691266	1	51.32301	74.04346	59.71026	39.6	46.3	0.1511788	0.8488212	0.04262747	0.9573725	0.05175612	0.1106853	ED	P04040	CAT
-1	1	0.9960719	0.8500342	0.8889772	0.7624959	0.5732314	0.4028752	1	0.9345245	0.9375545	0.8789439	0.7880796	0.6316887	0.4575372	0.8839605	0.7752877	0.02782159	0.4742117	0.0258597	2.955589	14	0.8783101	0.000556562	0.1216899	0.00041151	1	35.94331	51.85523	33.61514	25.2	26.8	0.1382622	0.8617378	0.008673535	0.9913265	-0.003917693	1.11481	ED	B4DDF4	CNN2
-1	1	NaN	NaN	0.8507153	0.7740456	0.7363846	0.6764231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8507153	0.7740456	0.01478073	2.445701	0.007348954	2.617663	5	0.9999514	0.001550067	4.86E-05	0.000101922	1	67.65569	97.60651	70.54507	71.4	94.1	0.4830189	0.5169811	0.002799589	0.9972004	0.0336155	0.004822852	ED	A6NMU8	NLGN4Y
-1	1	NaN	NaN	NaN	NaN	0.5980025	0.4317495	1	0.7792364	0.9108703	0.753293	0.7737218	NaN	NaN	0.753293	0.7737218	0.02837023	4.769563	0.02166359	3.645793	8	0.8773754	0.002078753	0.1226246	0.000539204	1	35.24821	50.85243	20.11695	25.3	31.8	0.5667691	0.433231	0.00590698	0.994093	0.1550296	0.01017711	ED	Q8WUP2	FBLIM1
-1	1	0.8842243	0.8856883	0.7292931	0.7717841	0.5275819	0.4244901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7292931	0.7717841	0.03029443	0.1389085	0.02162641	0.4239444	7	0.9738883	0.002344774	0.0261117	0.000755889	1	33.00937	47.62246	36.60474	23.1	31.6	0.2467936	0.7532064	0.04853642	0.9514636	0.1861544	0.005776481	ED	Q9ULT8	HECTD1
-1	1	0.9663217	0.7367913	0.9020476	0.6720482	0.6527334	0.4183832	1	0.8733185	0.9480447	0.8536314	0.8702829	0.6910484	0.5774196	0.8778396	0.7711655	0.02359673	0.3324057	0.01904033	1.428068	14	0.8657091	0.002531695	0.1342908	0.00181242	1	42.37875	61.13961	43.17148	31.2	36.3	0.1888161	0.8111839	0.01315751	0.9868425	0.000365366	1.797328	ED	P16949	STMN1
-1	1	NaN	NaN	0.7973987	0.6206783	0.6475717	0.4567867	1	NaN	NaN	1.157245	0.9178363	0.9053562	0.9210019	0.9773219	0.7692573	0.01510029	1.583307	0.01133732	3.482722	10	0.9746901	0.009555157	0.02530991	0.009183886	1	66.22392	95.54091	60.8348	53.6	61	0.3125342	0.6874658	0.003244742	0.9967552	-0.1082257	0.04764697	ED	Q5JR08	RHOC
-1	1	0.8917606	1.1997	0.7719765	0.7692009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7719765	0.7692009	0.03393975	3.07E-05	0.04282213	0.6112242	5	0.9999983	0.00317611	1.69E-06	0.003076318	1	29.46398	42.50754	24.98722	17.5	16.3	5.02E-05	0.9999498	0.06547263	0.9345274	0.1275997	0.001644974	ED	O60524-4	NEMF
-1	1	0.9093037	0.8600013	0.8014474	0.7681863	0.8220257	0.5356663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8014474	0.7681863	0.0194164	0.2975349	0.01404641	1.194595	7	0.9849111	0.001719479	0.01508885	0.000763219	1	51.50286	74.30293	57.66673	41	49.2	0.1994028	0.8005971	0.01162166	0.9883783	0.08947441	0.05664496	ED	P61923	COPZ1
-1	1	NaN	NaN	0.7440637	0.7676678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7440637	0.7676678	0.04122125	2.674391	1.08E-05	1.821017	3	1	0.001343378	NaN	3.07E-05	1	24.25933	34.99881	37366.2	4000	157.4	0.5949162	0.4050838	5.95E-06	0.999994	0.1634295	0.003134418	ED	Q9NZ09	UBAP1
-1	1	0.9904842	0.7825954	0.8765658	0.6917384	0.8522079	0.5959627	1	0.9876533	0.9690788	0.8511763	0.8433666	0.8409477	0.8987902	0.863871	0.7675525	0.01148914	0.08688244	0.003274446	0.3342192	14	0.8079146	0.003287108	0.1920854	0.002082928	1	87.03876	125.5704	244.7603	154.9	211.1	0.2063218	0.7936782	0.009702244	0.9902977	0.0140576	0.5018253	ED	Q14315	FLNC
-1	1	0.6186552	0.5845159	0.7754597	0.7668107	0.5011159	0.4404478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7754597	0.7668107	0.03076115	4.988981	0.01419475	1.725798	7	0.9511679	0.01380048	0.04883207	0.003069296	1	32.50853	46.8999	18.25526	23.5	48.4	0.7429851	0.2570149	0.008157934	0.9918421	0.1215416	0.007608264	ED	F8W8M4	ABLIM1
-1	1	NaN	NaN	0.8128162	0.766615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8128162	0.766615	0.03693995	2.354184	0.01463502	2.823172	3	1	0.000278147	NaN	1.24E-11	1	27.07096	39.05515	37.45258	37.2	47.2	0.4547077	0.5452923	0.005157156	0.9948428	0.07436504	0.006207542	ED	P53367-2	ARFIP1
-1	1	0.8571875	0.8748668	0.7676142	0.6196074	0.682962	0.3801807	1	1.616858	1.343769	1.151492	0.9103454	0.8886309	0.7576519	0.9595529	0.7649764	0.01913668	4.6E-06	0.02013821	0.7038981	14	0.9527202	0.01157918	0.04727983	0.01148004	1	52.25566	75.38898	51.07716	35.5	34.5	6.54E-06	0.9999934	0.02781381	0.9721862	-0.09266737	0.02015678	ED	Q92979	EMG1
-1	1	NaN	NaN	0.8257306	0.7646641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8257306	0.7646641	0.0364066	2.048848	0.01920806	3.197947	3	1	0.000165296	NaN	4E-15	1	27.46755	39.6273	31.92231	30.1	36	0.3904951	0.6095049	0.005970512	0.9940295	0.05732737	0.001190338	ED	O60711	LPXN
-1	1	0.8238903	0.6403586	NaN	NaN	0.5685957	0.4730454	1	NaN	NaN	0.7480867	0.7631589	0.7315501	0.7811978	0.7480867	0.7631589	0.0190166	0.6911545	0.005855428	0.9227278	10	0.8136672	0.008954662	0.1863328	0.003603052	1	52.58562	75.86501	98.26306	64.7	117.9	0.4282559	0.5717441	0.006305766	0.9936942	0.1550919	0.004276539	ED	Q92974-3	ARHGEF2
-1	1	NaN	NaN	NaN	NaN	0.878594	0.6003261	1	0.9883426	0.9749895	0.9295812	0.7608399	0.8363531	0.7332614	0.9295812	0.7608399	0.0127518	0.3701235	0.01148834	3.198089	10	0.9739148	0.001057303	0.02608523	0.00100371	1	78.4203	113.1366	78.29608	57.7	60.3	0.103728	0.896272	0.003579392	0.9964206	-0.06364504	0.02034116	ED	O75607	NPM3
-1	1	NaN	NaN	0.8936147	0.760563	0.8690202	0.8194317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8936147	0.760563	0.008278284	2.442075	0.000812233	2.606467	5	0.999992	0.002026839	8.01E-06	0.000564451	1	120.798	174.2747	635.8302	645	140.1	0.4837188	0.5162811	0.000311525	0.9996884	-0.02436758	0.003038354	ED	Q9BRP8-2	WIBG
-1	1	0.8318188	0.7105405	NaN	NaN	NaN	NaN	1	0.9683219	0.9538915	0.7442865	0.7601662	0.4145482	0.4017802	0.7442865	0.7601662	0.03477191	0.07332988	1.78E-05	0.04091484	10	0.8601454	0.005031885	0.1398546	0.002321919	1	28.75885	41.49025	20141.51	13.9	4000	0.6418667	0.3581333	0.000434582	0.9995654	0.1582201	0.009926155	ED	Q13546	RIPK1
-1	1	0.9560553	0.7877733	1.033558	0.8131685	0.6558083	0.3239992	1	1.044845	0.9854616	0.6816334	0.7016423	0.5984076	0.4558944	0.8575956	0.7574055	0.03024316	0.3284109	0.02860633	2.693975	14	0.9484962	0.002818257	0.05150383	0.002723182	1	33.06533	47.70318	31.48972	23	24.2	0.1086595	0.8913406	0.01050706	0.989493	0.0146943	0.1730468	ED	Q15382	RHEB
-1	1	0.9258373	0.6573922	0.8435797	0.7566963	0.7072735	0.6978885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8435797	0.7566963	0.0152956	0.4061285	0.003211871	0.7809622	7	0.9585627	0.005888471	0.04143725	0.001444841	1	65.37829	94.32093	205.6698	133.5	215.4	0.3421208	0.6578792	0.004095864	0.9959041	0.0307042	0.04934278	ED	Q9BTL3	FAM103A1
-1	1	1.006787	0.7645171	0.8741635	0.7544045	0.8005435	0.7593485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8741635	0.7544045	0.0114958	0.135091	0.00130308	0.4025877	7	0.9664768	0.003086419	0.03352322	0.000858836	1	86.98831	125.4976	576.4613	356.3	531.3	0.2512485	0.7487515	0.003226317	0.9967737	-0.006425412	0.022249	ED	Q7RTV0	PHF5A
-1	1	NaN	NaN	0.723704	0.754328	0.7791476	0.3990627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.723704	0.754328	0.02716041	1.931197	0.02246899	3.282052	5	0.9999979	0.00328065	2.06E-06	0.002703561	1	36.81829	53.11757	28.21088	26.1	30.7	0.3704402	0.6295598	0.006799469	0.9932005	0.1824087	0.002740134	ED	O60292	SIPA1L3
-1	1	1.057887	0.7501664	0.8029883	0.6500311	0.5904444	0.4690496	1	0.9405763	1.081689	0.7811617	0.8565295	0.5561744	0.5760975	0.792075	0.7532803	0.02441863	1.45316	0.01974328	3.003124	14	0.8996118	0.003847593	0.1003883	0.003026265	1	40.95234	59.08173	34.35792	30	35	0.3260923	0.6739077	0.00653131	0.9934687	0.09144024	0.0824979	ED	E9PRQ7	UBXN1
-1	1	0.7594244	0.6289986	0.6779613	0.6218126	0.7304039	0.610441	1	NaN	NaN	1.192134	0.8840299	0.6067694	0.5686927	0.9350476	0.7529213	0.01971267	4.900337	0.009592863	2.604147	12	0.8568716	0.008882544	0.1431284	0.005368794	1	50.7288	73.18619	36.30725	48.9	72	0.6529878	0.3470122	0.003670167	0.9963298	-0.07473946	0.0241919	ED	Q13011	ECH1
-1	1	0.948413	0.8948858	NaN	NaN	NaN	NaN	1	0.9580452	1.145244	0.7854233	0.7528097	0.7971444	0.7617322	0.7854233	0.7528097	0.01140227	0.05476613	1.67E-05	0.1551858	10	0.897102	0.002295196	0.102898	0.001217732	1	87.70184	126.527	44188.34	4000	3380.9	0.2608508	0.7391492	0.000107788	0.9998922	0.09956113	0.0589323	ED	Q15843	NEDD8
-1	1	0.810404	0.6992986	0.7772501	0.6847626	0.5138601	0.4473856	1	0.9593737	0.9612091	0.9382117	0.8201868	0.8089643	0.7311698	0.8577309	0.7524747	0.02077933	0.3160082	0.01302304	0.9403508	14	0.8616541	0.006468604	0.1383459	0.00458547	1	48.12474	69.42932	58.26892	40.2	53	0.251527	0.748473	0.01365995	0.98634	0.0112709	0.2444235	ED	P26639	TARS
-1	1	0.9494765	0.8940007	0.8647407	0.7518801	0.7443457	0.5916998	1	1.231761	0.9356028	0.9779759	0.7500964	0.9009603	0.7705475	0.9213583	0.7509882	0.01354533	0.04165288	0.006638881	0.1748695	14	0.910484	0.002549269	0.08951604	0.002078967	1	73.8262	106.5087	126.2697	79.4	103.5	0.1923722	0.8076279	0.03657617	0.9634238	-0.06127638	0.2267965	ED	P05198	EIF2S1
-1	1	1.071241	1.138067	0.8429409	0.7989081	0.534784	0.3637584	1	0.8783118	0.8653967	0.7009823	0.7027706	0.6641433	0.6811542	0.7719616	0.7508394	0.02491707	0.04894272	0.002009985	0.0457805	14	0.9006993	0.005709538	0.09930068	0.004506302	1	40.13313	57.89986	251.0107	31.3	334.1	0.5166919	0.4833081	0.04205826	0.9579418	0.1155386	0.04017475	ED	O00499-3	BIN1
-1	1	0.9384388	0.8924218	0.7616755	0.7506926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7616755	0.7506926	0.04322566	0.1007035	4.05E-05	0.2190046	5	0.9999899	0.000547529	1.02E-05	0.000126063	1	23.13441	33.37589	16934.34	4000	2220.3	0.3149857	0.6850143	0.000184705	0.9998153	0.1288551	0.005973043	ED	B4DXK8	UTP15
-1	1	NaN	NaN	0.7570937	0.7506821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7570937	0.7506821	0.04259073	2.643807	0.00216587	1.872273	3	1	0.000915048	NaN	7.92E-10	1	23.47929	33.87345	191.636	195.6	156.7	0.5854208	0.4145792	0.001155477	0.9988445	0.1348818	0.02089504	ED	Q9BX46	RBM24
-1	1	0.9141791	0.6419663	0.925972	0.6509475	0.7149202	0.3687571	1	0.9370075	1.031756	0.8495183	0.8494466	0.8384183	0.6730429	0.8877451	0.7501971	0.02178089	1.174123	0.01754854	2.920674	14	0.9319199	0.006112645	0.06808009	0.005426433	1	45.9118	66.23672	40.88945	34.3	39.4	0.2867354	0.7132646	0.005972503	0.9940275	-0.02463914	0.2606009	ED	Q16222-3	UAP1
-1	1	NaN	NaN	0.810916	0.7497689	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.810916	0.7497689	0.03927893	2.224742	0.01960345	3.015655	3	1	0.000216415	NaN	6.64E-12	1	25.45894	36.72949	29.54601	28.7	35.2	0.4245369	0.5754631	0.006458578	0.9935414	0.06559567	0.002254565	ED	O95336	PGLS
-1	1	NaN	NaN	NaN	NaN	0.6082976	0.6906504	1	0.9754293	1.018055	0.838694	0.7448319	0.7339727	0.4949049	0.838694	0.7448319	0.01901846	0.04507175	0.004435568	0.07598207	10	0.9284663	0.002574002	0.07153369	0.001601287	1	52.58049	75.8576	149.7696	64.2	151.9	0.3723282	0.6276718	0.05515666	0.9448434	0.02861097	0.03261346	ED	Q12974	PTP4A2
-1	1	0.9399304	0.9522053	0.7580092	0.7441166	0.8267905	1.161742	1	0.8294408	0.7631437	NaN	NaN	NaN	NaN	0.7580092	0.7441166	0.001902218	2.035062	5.94E-07	2.685308	10	0.8769456	0.006263538	0.1230544	0.003065689	1	525.702	758.4276	958499.3	4000	149.8	0.4311234	0.5688766	2.21E-07	0.9999998	0.129281	0.005426675	ED	Q13616	CUL1
-1	1	0.9303653	0.7372907	0.942428	0.7421603	0.590144	0.4322154	1	NaN	NaN	NaN	NaN	0.6887964	0.6527416	0.942428	0.7421603	0.02200399	0.343475	0.01558275	1.066958	10	0.9441644	0.00401014	0.05583563	0.002773143	1	45.4463	65.56516	49.25471	34.6	44.3	0.2435245	0.7564755	0.0143946	0.9856054	-0.0897993	0.03370292	ED	Q9UHY7	ENOPH1
-1	1	0.8692476	0.8330097	0.7500696	0.7414793	0.4139115	0.3235506	1	NaN	NaN	NaN	NaN	0.5847576	0.5747693	0.7500696	0.7414793	0.030464	0.06767733	7.94E-06	0.04481196	10	0.9260501	0.007854731	0.07394993	0.004816907	1	32.82563	47.35737	50185.37	16.9	4000	0.6016335	0.3983665	0.000177138	0.9998229	0.1380352	0.02166152	ED	Q16539	MAPK14
-1	1	0.7809963	0.7562125	0.7893023	0.7410033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7893023	0.7410033	0.04882913	2.251106	0.005293108	1.903819	5	0.9997742	0.003106491	0.000225778	5.98E-05	1	20.47958	29.54578	86.80753	84.3	130.7	0.5417923	0.4582078	0.00277255	0.9972274	0.08673081	0.002586679	ED	Q7L804	RAB11FIP2
-1	1	0.6319777	0.7487922	0.8818076	0.7408419	0.6516335	0.5097179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8818076	0.7408419	0.02370509	4.983428	0.01202741	2.363052	7	0.9643177	0.007291254	0.03568224	0.001955298	1	42.18504	60.86014	26.87984	36.6	57.3	0.6783423	0.3216577	0.005064004	0.994936	-0.02420262	0.01309582	ED	Q00169	PITPNA
-1	1	NaN	NaN	0.7940559	0.7402905	0.4786652	0.2776724	1	0.7955846	0.7745128	NaN	NaN	NaN	NaN	0.7940559	0.7402905	0.04165415	4.631583	0.0355444	3.88165	8	0.9052843	0.001824625	0.09471571	0.000547018	1	24.00721	34.63509	12.94522	15.8	19.4	0.5440451	0.4559549	0.009073941	0.9909261	0.08024513	0.0441764	ED	Q9HD15	SRA1
-1	1	NaN	NaN	0.7843947	0.7394437	0.6205536	0.5228814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7843947	0.7394437	0.0233598	2.548476	0.01459941	2.353062	5	0.9999285	0.00211448	7.16E-05	0.000102095	1	42.80858	61.75973	33.08659	33.9	47.3	0.5199339	0.480066	0.006166171	0.9938338	0.0919143	0.001028129	ED	P22681	CBL
-1	1	0.9956194	0.8853062	0.7973136	0.7390886	0.8284338	0.5852475	1	1.053198	0.9061726	0.8056424	0.7381757	0.6776955	0.6197829	0.801478	0.7386321	0.01783842	1.30092	0.01357935	3.011056	14	0.8079493	0.001923317	0.1920507	0.001218818	1	56.05877	80.87571	51.65562	44.1	50.9	0.3016993	0.6983007	0.004489583	0.9955104	0.06982013	0.2335612	ED	O43143	DHX15
-1	1	0.7458891	1.037677	0.7489582	0.7381303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7489582	0.7381303	0.04475974	4.793073	0.02161721	3.94039	5	0.9999977	0.003500118	2.32E-06	0.002621865	1	22.34151	32.23198	20.98598	26	31.9	0.548817	0.451183	0.005456124	0.9945439	0.1372547	0.004849896	ED	Q13153	PAK1
-1	1	0.8971832	0.8513987	0.8212993	0.8083284	0.689661	0.4210846	1	1.159093	0.9256333	0.6957507	0.6676262	NaN	NaN	0.758525	0.7379773	0.02843624	0.08937565	0.02132427	0.3636872	12	0.9031291	0.002482348	0.09687091	0.001739099	1	35.16639	50.73438	39.85117	25.9	32.1	0.1972699	0.8027301	0.05538606	0.9446139	0.1244585	0.002104421	ED	O95486	SEC24A
-1	1	0.9478218	0.9676392	0.6398538	0.694809	0.4162132	0.317488	1	0.9147733	0.9590837	0.7799852	0.7809996	0.650983	0.6415359	0.7099196	0.7379043	0.02922132	0.06127542	1.7E-05	0.04377475	14	0.8704113	0.008128118	0.1295887	0.005887516	1	34.22159	49.37132	24474.12	19.9	4000	0.5832967	0.4167033	0.000388952	0.999611	0.1906331	0.5390633	ED	B3KNT8	NAP1L1
-1	1	0.9802679	0.9055174	0.8362631	0.6181853	0.6951712	0.4218448	1	0.9866641	1.160175	0.8898934	0.8572779	0.6822807	0.4346275	0.8630782	0.7377316	0.02652567	0.03502954	0.02464179	0.2031444	14	0.9506598	0.001750548	0.04934023	0.001713476	1	37.69932	54.38863	38.81155	26.3	27.9	0.1470755	0.8529245	0.1081795	0.8918205	-0.004837595	0.01297538	ED	F8VSC5	SCYL2
-1	1	0.7720016	0.7223313	0.7636444	0.7367277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7636444	0.7367277	0.05214376	1.082451	3.67E-05	1.214763	5	0.9997348	0.004063288	0.000265178	6.88E-05	1	19.17775	27.66765	14408.11	4000	308.5	0.4712017	0.5287983	3.02E-05	0.9999698	0.1168846	0.002071645	ED	Q15555-4	MAPRE2
-1	1	0.9255577	0.9425973	0.7469119	0.7230833	NaN	NaN	1	1.148256	1.018256	0.7299355	0.749687	0.6929915	1.272886	0.7384237	0.7363852	0.003788471	0.09350529	1.84E-06	0.3387631	12	0.8609798	0.009009403	0.1390202	0.005507364	1	263.9587	380.812	425902.4	4000	1642	0.216313	0.783687	5.43E-06	0.9999946	0.1502365	0.01537776	ED	Q13610	PWP1
-1	1	0.9669236	0.7365461	0.7616669	0.6051642	NaN	NaN	1	1.014121	0.8985062	0.9110484	0.8673155	0.4282025	0.417511	0.8363577	0.7362399	0.03378239	1.433812	0.02878609	3.132401	12	0.9397649	0.004543538	0.06023516	0.003779142	1	29.60122	42.70553	24.04979	20.8	24	0.3140046	0.6859954	0.0091061	0.9908939	0.02559929	0.01315168	ED	Q9UGR2-2	ZC3H7B
-1	1	0.7441743	0.8697045	0.7529203	0.7353303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7529203	0.7353303	0.04905118	4.91243	0.01116187	2.701372	5	0.9999874	0.002917527	1.26E-05	0.000564475	1	20.38687	29.41203	31.91808	42.9	61.9	0.6452006	0.3547994	0.004114922	0.9958851	0.1300782	0.004903357	ED	Q7L099-4	RUFY3
-1	1	0.8309839	0.8270198	0.9322885	0.8054179	NaN	NaN	1	NaN	NaN	0.8098593	0.6648655	NaN	NaN	0.8710739	0.7351417	0.04051862	4.480433	0.02121114	4.162772	8	0.9779928	0.001468454	0.02200714	0.000949276	1	24.68001	35.60573	22.82186	27.1	32.6	0.5183764	0.4816236	0.005069605	0.9949304	-0.01581753	0.005484306	ED	Q8TCF1	ZFAND1
-1	1	0.7649915	0.9224904	NaN	NaN	NaN	NaN	1	NaN	NaN	0.9852499	0.7346449	0.7689692	0.7461585	0.9852499	0.7346449	0.01210925	4.863309	0.005178375	3.565562	8	0.9567154	0.00302222	0.0432846	0.001377834	1	82.58147	119.1399	81.80792	104.9	83.8	0.5769823	0.4230177	0.001450224	0.9985498	-0.1393241	0.006046781	ED	Q9GZT8-2	NIF3L1
-1	1	NaN	NaN	0.9645028	0.733262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9645028	0.733262	0.03283279	2.5E-06	0.1137446	0.1137851	3	1	0.000712051	NaN	0.000260292	1	30.45735	43.94067	17.57973	14.3	10.1	2.2E-05	0.9999781	0.4999109	0.5000891	-0.1189835	0.0127503	ED	Q8WW01	TSEN15
-1	1	0.7898988	0.7124411	0.9375512	0.7327861	0.513905	0.3588662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9375512	0.7327861	0.03450868	4.729633	0.02754228	3.538084	7	0.9874663	0.003753354	0.01253364	0.001855069	1	28.97821	41.80672	15.65851	19.7	25	0.5720604	0.4279396	0.007724388	0.9922756	-0.09096684	0.284757	ED	K7EIJ0	WBP2
-1	1	NaN	NaN	0.7625512	0.7311811	0.6542792	0.5603637	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7625512	0.7311811	0.02125738	2.609224	0.01107952	2.11312	5	0.9987557	0.002729728	0.001244323	1.34E-05	1	47.04248	67.86795	40.59915	41.7	62.3	0.5525273	0.4474727	0.005215855	0.9947841	0.1145386	0.02965796	ED	Q9Y3C8	UFC1
-1	1	0.9085387	0.7628372	0.7091268	0.7982372	0.6165957	0.4893488	1	NaN	NaN	1.02154	0.6604356	NaN	NaN	0.8653333	0.7293364	0.02605885	0.3694687	0.01826055	1.127438	10	0.9095973	0.003532753	0.09040269	0.0019849	1	38.37469	55.36297	41.91425	29.7	37.8	0.2468215	0.7531785	0.01593836	0.9840617	-0.01316954	0.001593228	ED	Q5T2E6	C10orf76
-1	1	NaN	NaN	0.8183905	0.6340098	0.5704129	0.4340887	1	0.9933471	1.09388	0.8126922	0.8245618	0.6261736	0.6295449	0.8155413	0.7292858	0.02371818	0.04953114	5.85E-06	0.04644402	12	0.8438745	0.003898642	0.1561256	0.002277495	1	42.16175	60.82655	82747.84	49.6	4000	0.5160829	0.4839171	0.000125917	0.9998741	0.04605839	0.04714667	ED	Q9Y3L5	RAP2C
-1	1	1.009322	0.8926453	0.9056194	0.7703467	0.6437389	0.3780027	1	0.9992942	0.9085619	0.7743647	0.6824973	0.5962277	0.4252505	0.839992	0.726422	0.02959279	0.05667386	0.02495614	0.2429689	14	0.8217864	0.000803966	0.1782136	0.000523012	1	33.79202	48.75158	35.82878	23.4	27.3	0.1891381	0.8108619	0.09314599	0.906854	0.01455082	0.4348854	ED	Q16576	RBBP7
-1	1	0.924204	0.6932886	0.8158572	0.7257832	0.5032889	0.3750887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8158572	0.7257832	0.03410546	0.3681453	0.02575602	0.9599464	7	0.9791865	0.003496365	0.02081344	0.001287067	1	29.32082	42.30101	28.81635	19.8	26.6	0.2771987	0.7228013	0.02612961	0.9738704	0.04326394	0.000324637	ED	Q86XA9-2	HEATR5A
-1	1	0.846216	0.7423652	0.8292093	0.6332645	0.8228711	0.5994598	1	1.007828	0.8911988	0.9428018	0.8164538	0.9622694	0.4771294	0.8860056	0.7248591	0.01869457	0.3963521	0.01388704	1.543579	14	0.9070947	0.004218974	0.09290535	0.00340067	1	53.49146	77.17187	57.8126	42.4	49.8	0.2043124	0.7956876	0.008916432	0.9910836	-0.03985691	0.007885583	ED	E9PDF6	MYO1B
-1	1	0.8648185	0.7463192	0.6930118	0.5721689	0.5357719	0.42891	1	1.257168	1.102258	0.9559626	0.8769506	0.9153792	0.8072793	0.8244872	0.7245597	0.01934405	0.9291407	0.01514373	2.63852	14	0.9425567	0.01040258	0.05744326	0.00972557	1	51.6955	74.58083	49.11675	39.8	45.7	0.2604342	0.7395658	0.005706725	0.9942933	0.03189814	2.200364	ED	Q00839	HNRNPU
-1	1	0.9664345	0.8340165	0.891275	0.6583459	0.6155597	0.2898262	1	1.062408	1.117894	0.8195331	0.790191	0.5638383	0.3565694	0.855404	0.7242684	0.03522345	0.000560421	0.0357152	1.652057	14	0.9525474	0.001443697	0.04745257	0.001429771	1	28.39018	40.95837	28.59489	19.7	19.4	0.000339111	0.9996609	0.02116115	0.9788389	-0.0051152	0.0400352	ED	Q86XZ4	SPATS2
-1	1	1.069596	0.9339553	0.8291377	0.7037192	0.5598158	0.363052	1	1.075239	1.006099	0.8053031	0.7440019	0.6771348	0.5073212	0.8172204	0.7238606	0.02799844	0.04376118	0.01792198	0.07551208	14	0.909408	0.001926604	0.09059194	0.001565291	1	35.71627	51.52769	43.70954	24.5	36	0.3668985	0.6331015	0.1918142	0.8081858	0.04026819	0.0390988	ED	B7Z815	USP7
-1	1	NaN	NaN	0.7709763	0.6946	0.5367221	0.2820573	1	1.149917	0.7449939	0.6602117	0.7497337	0.7790582	0.6076292	0.715594	0.7221669	0.02890412	0.1574771	0.0206747	0.4981241	12	0.9389399	0.009194692	0.06106011	0.00761097	1	34.59715	49.91313	38.27543	24.6	33.1	0.2402026	0.7597975	0.03985109	0.9601489	0.1718928	0.008986477	ED	P83111	LACTB
-1	1	0.9650451	1.023405	0.7843307	0.722114	0.7255995	0.6468326	1	1.03506	0.9716901	NaN	NaN	NaN	NaN	0.7843307	0.722114	0.01654168	0.04895801	0.000920084	0.09007558	10	0.8205071	0.001634269	0.1794929	0.000669724	1	60.45336	87.21576	711.3336	314	749.5	0.3521308	0.6478692	0.0101113	0.9898887	0.0801384	0.08068962	ED	Q92688-2	ANP32B
-1	1	0.9927673	0.8247241	0.8541409	0.6824853	0.5432144	0.3144794	1	0.8910922	0.9616264	0.7079695	0.7590619	0.4238522	0.3170058	0.7810552	0.7207736	0.03851253	0.05245453	7.73E-05	0.01473369	14	0.8011796	0.001834823	0.1988204	0.001148522	1	25.96558	37.46041	2850.679	15.4	4000	0.7807102	0.2192898	0.005221058	0.9947789	0.08339438	0.216858	ED	Q9H444	CHMP4B
