comp	usubs	uniprot	avgcoex	def	species
2360	3	P43406	0.2433	UN	mouse_homologs
2360	3	P13020-2	0.2433	ED	mouse_homologs
2362	3	P43406	NA	UN	mouse_homologs
2363	4	P43406	0.4048	UN	mouse_homologs
2363	4	Q8VI36-2	0.4048	ED	mouse_homologs
2364	3	P43406	NA	UN	mouse_homologs
2365	3	P43406	NA	UN	mouse_homologs
2366	3	Q99JY8	0.207	ED	mouse_homologs
2366	3	P43406	0.207	UN	mouse_homologs
2369	3	Q01279	0.2612	UN	mouse_homologs
2369	3	P43406	0.2612	UN	mouse_homologs
237	2	Q9DC51	NA	NED	mouse_homologs
2374	3	P43406	NA	UN	mouse_homologs
2375	2	P21981	NA	ED	mouse_homologs
2376	4	P21981	NA	ED	mouse_homologs
2377	4	Q80XU2	0.0423	UN	mouse_homologs
2377	4	Q61735	0.0423	UN	mouse_homologs
2378	3	P26039	NA	UN	mouse_homologs
238	10	O54941	0.24278	UN	mouse_homologs
238	10	Q9Z0H3	0.278	NED	mouse_homologs
238	10	Q9Z2N8	0.2579	NED	mouse_homologs
238	10	Q99JR8-2	0.20948	UN	mouse_homologs
238	10	Q3TKT4	0.29562	NED	mouse_homologs
238	10	Q6PDG5-2	0.14602	UN	mouse_homologs
2383	4	P11688	0.2525	NED	mouse_homologs
2383	4	P21981	0.2541	ED	mouse_homologs
2383	4	P09055	0.2351	UN	mouse_homologs
2384	3	P11688	0.2335	NED	mouse_homologs
2384	3	P09055	0.2335	UN	mouse_homologs
2385	2	P11688	0.2335	NED	mouse_homologs
2385	2	P09055	0.2335	UN	mouse_homologs
2386	3	Q99JY8	0.12965	ED	mouse_homologs
2386	3	P11688	0.175	NED	mouse_homologs
2386	3	P09055	0.18815	UN	mouse_homologs
2388	4	P11688	0.2335	NED	mouse_homologs
2388	4	P09055	0.2335	UN	mouse_homologs
239	3	O09106	NA	UN	mouse_homologs
2390	3	P10852	0.1287	NED	mouse_homologs
2390	3	P09055	0.1287	UN	mouse_homologs
2395	3	P09055	NA	UN	mouse_homologs
2398	3	Q62470	0.1424	NED	mouse_homologs
2398	3	P09055	0.1424	UN	mouse_homologs
2399	3	P41731	NA	UN	mouse_homologs
2399	3	Q62470	0.1424	NED	mouse_homologs
2399	3	P09055	0.1424	UN	mouse_homologs
2400	3	Q62470	0.1424	NED	mouse_homologs
2400	3	P09055	0.1424	UN	mouse_homologs
2401	3	Q62470	0.1424	NED	mouse_homologs
2401	3	P09055	0.1424	UN	mouse_homologs
2402	3	Q62470	0.1424	NED	mouse_homologs
2402	3	P09055	0.1424	UN	mouse_homologs
2406	2	Q62470	0.1424	NED	mouse_homologs
2406	2	P09055	0.1424	UN	mouse_homologs
2411	3	P09055	NA	UN	mouse_homologs
2413	2	P09055	NA	UN	mouse_homologs
2417	3	P09055	NA	UN	mouse_homologs
2418	2	P09055	NA	UN	mouse_homologs
2419	3	P35762	0.1658	NED	mouse_homologs
2419	3	P09055	0.1658	UN	mouse_homologs
2420	3	P09055	NA	UN	mouse_homologs
2421	3	Q3UPN1	0.1858	NED	mouse_homologs
2421	3	P09055	0.1858	UN	mouse_homologs
2422	3	P09055	NA	UN	mouse_homologs
2423	3	Q61735	0.2374	UN	mouse_homologs
2423	3	P09055	0.2374	UN	mouse_homologs
2425	3	Q8VI36-2	0.2547	ED	mouse_homologs
2425	3	P09055	0.2547	UN	mouse_homologs
2426	3	P09055	NA	UN	mouse_homologs
2427	3	P09055	NA	UN	mouse_homologs
2428	3	P09055	NA	UN	mouse_homologs
2429	3	Q61735	0.2374	UN	mouse_homologs
2429	3	P09055	0.2374	UN	mouse_homologs
243	3	P24860	0.8407	UN	mouse_homologs
243	3	P11440	0.8407	UN	mouse_homologs
2430	3	P09055	NA	UN	mouse_homologs
2431	3	P09055	NA	UN	mouse_homologs
2432	2	P09055	NA	UN	mouse_homologs
2433	3	P09055	NA	UN	mouse_homologs
2434	3	P09055	NA	UN	mouse_homologs
2435	3	Q06180-2	0.1087	ED	mouse_homologs
2435	3	P09055	0.1087	UN	mouse_homologs
2436	2	P43406	0.3809	UN	mouse_homologs
2436	2	P09055	0.3809	UN	mouse_homologs
2437	3	P18406	0.2694	UN	mouse_homologs
2437	3	P09055	0.2694	UN	mouse_homologs
244	13	O88700	0.3399	UN	mouse_homologs
244	13	Q8VEE4	0.3399	NED	mouse_homologs
2440	3	Q61072	0.2873	UN	mouse_homologs
2440	3	P09055	0.2873	UN	mouse_homologs
2441	3	P09055	NA	UN	mouse_homologs
2442	3	Q3UPN1	0.1858	NED	mouse_homologs
2442	3	P09055	0.1858	UN	mouse_homologs
2443	3	P09055	NA	UN	mouse_homologs
2444	2	P09055	NA	UN	mouse_homologs
2445	3	P09055	NA	UN	mouse_homologs
2446	3	P09055	NA	UN	mouse_homologs
2447	3	P09055	NA	UN	mouse_homologs
246	4	O88700	NA	UN	mouse_homologs
247	5	P24860	-0.00115	UN	mouse_homologs
247	5	Q9QZS3-4	0.07095	UN	mouse_homologs
247	5	P17426-2	0.0705	UN	mouse_homologs
2470	4	Q80XU2	0.1174	UN	mouse_homologs
2470	4	Q61140-2	0.11255	ED	mouse_homologs
2470	4	P26450	-0.01155	UN	mouse_homologs
25	4	P11499	0.3771	UN	mouse_homologs
25	4	P07901	0.28445	UN	mouse_homologs
25	4	O08915	0.09875	UN	mouse_homologs
2528	3	Q91VH6	0.0457	UN	mouse_homologs
2528	3	P98083-2	0.0457	UN	mouse_homologs
2529	7	Q60631	0.0981	ED	mouse_homologs
2529	7	P26450	0.134	UN	mouse_homologs
2529	7	P22682	0.1528	ED	mouse_homologs
2534	3	Q60631	0.1169	ED	mouse_homologs
2534	3	P22682	0.1169	ED	mouse_homologs
2535	4	Q60631	0.1403	ED	mouse_homologs
2535	4	P22682	0.22115	ED	mouse_homologs
2535	4	P98083-2	0.24455	UN	mouse_homologs
2536	4	Q60631	NA	ED	mouse_homologs
2537	3	Q4VA93	NA	ED	mouse_homologs
2539	2	Q60631	NA	ED	mouse_homologs
2542	3	Q60631	0.0478	ED	mouse_homologs
2542	3	P22682	0.10385	ED	mouse_homologs
2542	3	Q01279	0.03475	UN	mouse_homologs
2545	2	Q60631	0.1074	ED	mouse_homologs
2545	2	Q62245	0.1074	ED	mouse_homologs
2547	4	Q62245	NA	ED	mouse_homologs
2548	3	Q60631	-0.0213	ED	mouse_homologs
2548	3	Q01279	-0.0213	UN	mouse_homologs
2553	3	Q60631	0.1637	ED	mouse_homologs
2553	3	P98083-2	0.1637	UN	mouse_homologs
2560	4	B9EHJ3	0.173	ED	mouse_homologs
2560	4	Q9JLQ0	0.173	ED	mouse_homologs
2563	4	Q80XU2	0.0394	UN	mouse_homologs
2563	4	P22682	0.0394	ED	mouse_homologs
2564	4	Q80XU2	-0.0193	UN	mouse_homologs
2564	4	E9PYG6	-0.0193	ED	mouse_homologs
2565	4	Q80XU2	NA	UN	mouse_homologs
2567	3	P34152-3	0.141	ED	mouse_homologs
2567	3	P13595-2	0.141	UN	mouse_homologs
2573	6	Q8BL66	0.10425	UN	mouse_homologs
2573	6	Q8R307	0.200975	ED	mouse_homologs
2573	6	Q8R5L3-2	0.191	ED	mouse_homologs
2573	6	Q91W86	0.147425	NED	mouse_homologs
2573	6	Q9CQD1	0.1034	UN	mouse_homologs
2574	3	P26450	NA	UN	mouse_homologs
2577	4	P26450	0.1711	UN	mouse_homologs
2577	4	Q60749	0.1711	NED	mouse_homologs
2578	2	E9PYG6	0.2332	ED	mouse_homologs
2578	2	Q60749	0.2332	NED	mouse_homologs
2579	3	O70126	0.7406	ED	mouse_homologs
2579	3	Q9WU62-2	0.7406	NED	mouse_homologs
2581	3	P97477	0.0339	ED	mouse_homologs
2581	3	E9PYG6	0.0339	ED	mouse_homologs
2583	2	P41241	0.1536	ED	mouse_homologs
2583	2	Q60749	0.1536	NED	mouse_homologs
2584	2	P41241	NA	ED	mouse_homologs
2585	3	Q5UE59	0.1826	UN	mouse_homologs
2585	3	Q61768	0.1826	UN	mouse_homologs
2586	3	Q61768	NA	UN	mouse_homologs
2587	3	Q5UE59	0.1826	UN	mouse_homologs
2587	3	Q61768	0.1826	UN	mouse_homologs
2589	4	O35326	0.3909	ED	mouse_homologs
2589	4	Q3TWW8	0.3909	UN	mouse_homologs
2590	3	O70433	NA	UN	mouse_homologs
2598	4	Q922L6	0.2423	NED	mouse_homologs
2598	4	Q8BG30	0.2423	UN	mouse_homologs
2599	6	P08775	0.236	UN	mouse_homologs
2599	6	Q99J95	0.1714	UN	mouse_homologs
2599	6	Q9QWV9	0.2382	UN	mouse_homologs
26	3	Q76MZ3	0.3423	UN	mouse_homologs
26	3	P63330	0.3423	ED	mouse_homologs
2600	8	Q8VCD5	0.17295	NED	mouse_homologs
2600	8	Q99J95	0.151925	UN	mouse_homologs
2600	8	A2ABV5	0.18155	NED	mouse_homologs
2600	8	Q9QWV9	0.180475	UN	mouse_homologs
2600	8	Q925J9-4	0.19905	UN	mouse_homologs
2601	4	Q925J9-4	0.18145	UN	mouse_homologs
2601	4	Q9QWV9	0.2048	UN	mouse_homologs
2601	4	Q99J95	0.15025	UN	mouse_homologs
2604	3	Q9QWV9	0.1825	UN	mouse_homologs
2604	3	Q99J95	0.17095	UN	mouse_homologs
2604	3	A0A087WQ11	0.17985	UN	mouse_homologs
2638	6	B2RWS6	0.1835	UN	mouse_homologs
2638	6	Q62383	0.1821	UN	mouse_homologs
2638	6	E9Q7W0	0.136375	UN	mouse_homologs
2638	6	P08775	0.1755	UN	mouse_homologs
2638	6	Q03147	0.115925	ED	mouse_homologs
2639	13	B2RWS6	0.1927125	UN	mouse_homologs
2639	13	Q9QWV9	0.2118375	UN	mouse_homologs
2639	13	Q925J9-4	0.19225	UN	mouse_homologs
2639	13	E9Q7W0	0.143825	UN	mouse_homologs
2639	13	Q99J95	0.1508875	UN	mouse_homologs
2639	13	Q62383	0.1887625	UN	mouse_homologs
2639	13	Q920B9	0.1779625	NED	mouse_homologs
2639	13	P08775	0.1885875	UN	mouse_homologs
2639	13	Q03147	0.127625	ED	mouse_homologs
2657	6	P70288	0.272775	UN	mouse_homologs
2657	6	F8WHY8	0.145275	UN	mouse_homologs
2657	6	Q61458	0.2447	ED	mouse_homologs
2657	6	Q03147	0.2414	ED	mouse_homologs
2657	6	P51949	0.24795	UN	mouse_homologs
2685	17	P62488	0.203375	NED	mouse_homologs
2685	17	P08775	0.1475375	UN	mouse_homologs
2685	17	Q3THK3	0.2307625	NED	mouse_homologs
2685	17	Q8R0A0	0.2349	NED	mouse_homologs
2685	17	P62915	0.1697125	ED	mouse_homologs
2685	17	Q80TE0	0.1893625	ED	mouse_homologs
2685	17	Q8CFI7	0.226325	NED	mouse_homologs
2685	17	Q80UW8	0.2525875	NED	mouse_homologs
2685	17	Q7TSG2	0.1735625	ED	mouse_homologs
2686	13	P08775	0.178066666667	UN	mouse_homologs
2686	13	Q8CFI7	0.2184	NED	mouse_homologs
2686	13	Q80UW8	0.271466666667	NED	mouse_homologs
2686	13	P62488	0.233133333333	NED	mouse_homologs
2689	2	P48755	0.2667	UN	mouse_homologs
2689	2	P09450	0.2667	UN	mouse_homologs
2690	3	P05627	NA	UN	mouse_homologs
2692	4	P05627	0.1423	UN	mouse_homologs
2692	4	Q8BUN5	0.18685	ED	mouse_homologs
2692	4	P97471	0.16245	ED	mouse_homologs
2693	3	P05627	NA	UN	mouse_homologs
2694	3	P05627	NA	UN	mouse_homologs
2695	3	P05627	NA	UN	mouse_homologs
2699	3	P05627	NA	UN	mouse_homologs
27	7	P59999	0.281966666667	NED	mouse_homologs
27	7	Q9WV32	0.316816666667	NED	mouse_homologs
27	7	Q9CVB6	0.3892	UN	mouse_homologs
27	7	P61161	0.335833333333	UN	mouse_homologs
27	7	Q9JM76	0.304116666667	UN	mouse_homologs
27	7	Q9CPW4	0.383533333333	ED	mouse_homologs
27	7	Q99JY9	0.371466666667	UN	mouse_homologs
270	5	Q9WUK4	0.478566666667	UN	mouse_homologs
270	5	Q8R323	0.524066666667	UN	mouse_homologs
270	5	Q9D0F6	0.539433333333	NED	mouse_homologs
270	5	Q99J62	0.558066666667	UN	mouse_homologs
2700	2	P05627	NA	UN	mouse_homologs
2704	2	E9QP19	0.2233	UN	mouse_homologs
2704	2	P97471	0.2233	ED	mouse_homologs
2705	3	Q61164	0.1642	UN	mouse_homologs
2705	3	P97471	0.21285	ED	mouse_homologs
2705	3	Q8BUN5	0.15835	ED	mouse_homologs
2706	3	P97471	0.207	ED	mouse_homologs
2706	3	Q8BUN5	0.207	ED	mouse_homologs
2707	4	P97471	0.207	ED	mouse_homologs
2707	4	Q8BUN5	0.207	ED	mouse_homologs
2708	3	P05627	0.1423	UN	mouse_homologs
2708	3	Q8BUN5	0.18685	ED	mouse_homologs
2708	3	P97471	0.16245	ED	mouse_homologs
2709	3	Q91ZX7	NA	UN	mouse_homologs
2710	3	P14824	0.2385	UN	mouse_homologs
2710	3	Q91ZX7	0.2385	UN	mouse_homologs
2714	2	Q9WTX6	NA	UN	mouse_homologs
2715	8	Q9WTX6	0.258216666667	UN	mouse_homologs
2715	8	Q9WTX5	0.188316666667	UN	mouse_homologs
2715	8	Q9D4H8	0.231633333333	UN	mouse_homologs
2715	8	Q8VBV7	0.210866666667	ED	mouse_homologs
2715	8	Q9JLV5	0.195216666667	UN	mouse_homologs
2715	8	A0A087WQ11	0.161783333333	UN	mouse_homologs
2715	8	G3UXW9	0.216133333333	UN	mouse_homologs
2717	2	Q61510	0.3776	ED	mouse_homologs
2717	2	Q6Q899	0.3776	UN	mouse_homologs
2718	2	Q9Z1B5	NA	ED	mouse_homologs
2719	4	Q60737	0.234733333333	UN	mouse_homologs
2719	4	P63158	0.197333333333	ED	mouse_homologs
2719	4	O54833	0.184333333333	UN	mouse_homologs
2719	4	P67871	0.161066666667	UN	mouse_homologs
2720	3	Q60737	0.2059	UN	mouse_homologs
2720	3	O54833	0.20735	UN	mouse_homologs
2720	3	P67871	0.16095	UN	mouse_homologs
2721	18	Q60973	0.271681818182	UN	mouse_homologs
2721	18	E9PU93	0.244190909091	UN	mouse_homologs
2721	18	Q61191	0.241636363636	ED	mouse_homologs
2721	18	P70288	0.308845454545	UN	mouse_homologs
2721	18	P20029	0.222509090909	UN	mouse_homologs
2721	18	P63017	0.298345454545	NED	mouse_homologs
2721	18	Q8CGY8-2	0.178163636364	NED	mouse_homologs
2721	18	Q60972	0.306790909091	UN	mouse_homologs
2721	18	Q60520	0.202427272727	UN	mouse_homologs
2721	18	O09106	0.222772727273	UN	mouse_homologs
2721	18	Q3U2G2	0.297590909091	UN	mouse_homologs
2721	18	P07901	0.291227272727	UN	mouse_homologs
2723	2	Q62388	0.2198	UN	mouse_homologs
2723	2	Q9R207	0.2198	UN	mouse_homologs
2726	3	P34152-3	0.2812	ED	mouse_homologs
2726	3	Q8VI36-2	0.2812	ED	mouse_homologs
2727	7	O08848	0.09165	UN	mouse_homologs
2727	7	A2A468	0.08185	ED	mouse_homologs
2727	7	Q8VC91	0.1008	ED	mouse_homologs
2728	4	O08848	0.1571	UN	mouse_homologs
2728	4	P70365-4	0.1571	ED	mouse_homologs
2729	3	O55222	0.24225	UN	mouse_homologs
2729	3	Q99JW4	0.2074	ED	mouse_homologs
2729	3	Q3UF75	0.21625	UN	mouse_homologs
2730	6	E9PU93	0.2077	UN	mouse_homologs
2730	6	Q8BFQ4	0.2077	ED	mouse_homologs
2731	6	E9PU93	0.2077	UN	mouse_homologs
2731	6	Q8BFQ4	0.2077	ED	mouse_homologs
2732	4	Q9CY50	0.2649	NED	mouse_homologs
2732	4	Q62186	0.2649	UN	mouse_homologs
2738	6	O88700	0.3399	UN	mouse_homologs
2738	6	Q8VEE4	0.3399	NED	mouse_homologs
2739	11	O88700	0.3399	UN	mouse_homologs
2739	11	Q8VEE4	0.3399	NED	mouse_homologs
274	8	Q9WUK4	0.478566666667	UN	mouse_homologs
274	8	Q8R323	0.524066666667	UN	mouse_homologs
274	8	Q9D0F6	0.539433333333	NED	mouse_homologs
274	8	Q99J62	0.558066666667	UN	mouse_homologs
2745	5	Q9Z0H7	NA	ED	mouse_homologs
2750	13	Q9Z2D8	0.2159875	UN	mouse_homologs
2750	13	Q60973	0.175975	UN	mouse_homologs
2750	13	Q8VHR5	0.1574875	UN	mouse_homologs
2750	13	Q924K8-2	0.1593875	UN	mouse_homologs
2750	13	Q9R190	0.2021375	UN	mouse_homologs
2750	13	P70288	0.2472	UN	mouse_homologs
2750	13	F8WHY8	0.2087875	UN	mouse_homologs
2750	13	O09106	0.1929	UN	mouse_homologs
2750	13	Q60972	0.2809125	UN	mouse_homologs
2752	3	Q9Z0H7	NA	ED	mouse_homologs
2753	4	Q9Z0H7	NA	ED	mouse_homologs
2754	4	P97471	0.207	ED	mouse_homologs
2754	4	Q8BUN5	0.207	ED	mouse_homologs
2755	33	Q6NV83-2	0.245836	NED	mouse_homologs
2755	33	Q921M3	0.322408	UN	mouse_homologs
2755	33	Q3UJB0	0.341176	NED	mouse_homologs
2755	33	Q569Z5	0.295524	UN	mouse_homologs
2755	33	P62317	0.331596	UN	mouse_homologs
2755	33	Q923D4	0.328896	ED	mouse_homologs
2755	33	Q8K4Z5	0.287152	UN	mouse_homologs
2755	33	Q9CQN1	0.223016	UN	mouse_homologs
2755	33	Q6PDM2	0.335468	UN	mouse_homologs
2755	33	Q8QZY9	0.199416	ED	mouse_homologs
2755	33	Q6NZB0	0.26522	UN	mouse_homologs
2755	33	Q9D554	0.351492	UN	mouse_homologs
2755	33	P57784	0.357636	UN	mouse_homologs
2755	33	P59708	0.289816	UN	mouse_homologs
2755	33	Q8BGT7	0.249304	ED	mouse_homologs
2755	33	Q9D883	0.310028	UN	mouse_homologs
2755	33	Q8CGZ0	0.261488	UN	mouse_homologs
2755	33	P62309	0.345508	UN	mouse_homologs
2755	33	P63038	0.296648	UN	mouse_homologs
2755	33	Q3UEB3-2	0.284108	ED	mouse_homologs
2755	33	Q9Z104	0.12062	ED	mouse_homologs
2755	33	P62320	0.275648	NED	mouse_homologs
2755	33	P27048	0.354048	UN	mouse_homologs
2755	33	P26369	0.246672	UN	mouse_homologs
2755	33	P62305	0.295968	ED	mouse_homologs
2755	33	O35286	0.307108	UN	mouse_homologs
2756	2	P61089	NA	UN	mouse_homologs
2757	7	P62320	0.3346	NED	mouse_homologs
2757	7	P27048	0.3597	UN	mouse_homologs
2757	7	P62305	0.4503	ED	mouse_homologs
2757	7	P62309	0.476666666667	UN	mouse_homologs
2760	3	P97471	0.207	ED	mouse_homologs
2760	3	Q8BUN5	0.207	ED	mouse_homologs
2761	3	P97471	0.207	ED	mouse_homologs
2761	3	Q8BUN5	0.207	ED	mouse_homologs
2762	3	P97471	0.207	ED	mouse_homologs
2762	3	Q8BUN5	0.207	ED	mouse_homologs
2763	3	Q61686	NA	UN	mouse_homologs
2764	1	Q8CIG8	NA	ED	mouse_homologs
2766	7	P23475	NA	UN	mouse_homologs
2767	3	Q9R207	NA	UN	mouse_homologs
2768	2	Q8VC91	NA	ED	mouse_homologs
2769	1	Q8VC91	NA	ED	mouse_homologs
2772	4	Q9WTX5	0.1954	UN	mouse_homologs
2772	4	Q9WTX6	0.1954	UN	mouse_homologs
2773	4	Q9WTX5	0.1954	UN	mouse_homologs
2773	4	Q9WTX6	0.1954	UN	mouse_homologs
2774	3	Q8CGP6	NA	NED	mouse_homologs
2775	3	Q9CU62	NA	UN	mouse_homologs
2777	2	P97471	NA	ED	mouse_homologs
2778	2	P97454	NA	ED	mouse_homologs
2779	3	P97454	0.2522	ED	mouse_homologs
2779	3	P97471	0.2522	ED	mouse_homologs
2780	2	Q9D1G1	NA	UN	mouse_homologs
2781	2	Q9D1G1	0.0456	UN	mouse_homologs
2781	2	Q9Z1Z0	0.0456	UN	mouse_homologs
2782	3	Q9D1G1	NA	UN	mouse_homologs
2783	3	Q8BIQ5	NA	UN	mouse_homologs
2784	5	P42227-2	0.2265	ED	mouse_homologs
2784	5	P05627	0.2265	UN	mouse_homologs
2794	2	P05627	NA	UN	mouse_homologs
2796	2	P09450	NA	UN	mouse_homologs
2797	6	Q9D0F6	0.54106	NED	mouse_homologs
2797	6	P17918	0.49638	NED	mouse_homologs
2797	6	Q8BIW9	0.44242	UN	mouse_homologs
2797	6	Q9WUK4	0.4456	UN	mouse_homologs
2797	6	Q8R323	0.51104	UN	mouse_homologs
2797	6	Q99J62	0.55138	UN	mouse_homologs
2799	5	Q9WUK4	0.465575	UN	mouse_homologs
2799	5	Q8R323	0.4823	UN	mouse_homologs
2799	5	Q99J62	0.5274	UN	mouse_homologs
2799	5	Q9D0F6	0.492325	NED	mouse_homologs
2799	5	P35601-2	0.3925	UN	mouse_homologs
28	3	Q9CR00	0.1341	UN	mouse_homologs
28	3	P62334	0.1341	NED	mouse_homologs
280	5	P30681	0.317666666667	ED	mouse_homologs
280	5	P16858	NA	ED	mouse_homologs
280	5	P63017	0.290866666667	NED	mouse_homologs
280	5	P63158	0.373066666667	ED	mouse_homologs
280	5	P27773	0.319866666667	UN	mouse_homologs
2808	4	P28352	NA	UN	mouse_homologs
2812	3	Q8CFI7	0.2348	NED	mouse_homologs
2812	3	Q80TE0	0.2348	ED	mouse_homologs
2813	2	Q8BUN5	NA	ED	mouse_homologs
2814	3	P70288	0.2479	UN	mouse_homologs
2814	3	O09106	0.2479	UN	mouse_homologs
2815	8	Q9R207	0.386	UN	mouse_homologs
2815	8	Q6ZQF0	0.386	ED	mouse_homologs
2816	2	P43406	NA	UN	mouse_homologs
2817	6	P54276	0.5647	NED	mouse_homologs
2817	6	Q6ZQF0	0.5647	ED	mouse_homologs
2819	3	O88712-2	NA	ED	mouse_homologs
282	16	Q60973	0.262484615385	UN	mouse_homologs
282	16	Q9CU62	0.295953846154	UN	mouse_homologs
282	16	Q9R190	0.203353846154	UN	mouse_homologs
282	16	P70288	0.296246153846	UN	mouse_homologs
282	16	F8WHY8	0.166323076923	UN	mouse_homologs
282	16	Q9CW03	0.301546153846	UN	mouse_homologs
282	16	Q91ZW3	0.346646153846	NED	mouse_homologs
282	16	F8WHU7	0.328661538462	NED	mouse_homologs
282	16	Q9Z2D8	0.190984615385	UN	mouse_homologs
282	16	O35638	0.254246153846	UN	mouse_homologs
282	16	Q61550	0.371069230769	UN	mouse_homologs
282	16	G3UWZ0	0.164607692308	ED	mouse_homologs
282	16	O09106	0.244992307692	UN	mouse_homologs
282	16	Q60972	0.318469230769	UN	mouse_homologs
2820	2	Q01853	NA	UN	mouse_homologs
2822	3	P61079	NA	UN	mouse_homologs
2823	3	P68037	NA	ED	mouse_homologs
2825	26	Q9JIB4	0.206911111111	NED	mouse_homologs
2825	26	Q8R0A0	0.264388888889	NED	mouse_homologs
2825	26	P08775	0.0908444444444	UN	mouse_homologs
2825	26	Q9CQ39	0.210255555556	UN	mouse_homologs
2825	26	Q80UW8	0.253955555556	NED	mouse_homologs
2825	26	P62915	0.205722222222	ED	mouse_homologs
2825	26	Q8CFI7	0.240733333333	NED	mouse_homologs
2825	26	P49135	0.234877777778	UN	mouse_homologs
2825	26	P62488	0.232988888889	NED	mouse_homologs
2825	26	Q3THK3	0.233588888889	NED	mouse_homologs
2826	3	P43406	NA	UN	mouse_homologs
2829	10	E9QP19	0.144083333333	UN	mouse_homologs
2829	10	Q8BUN5	0.10305	ED	mouse_homologs
2829	10	A2A468	0.1429	ED	mouse_homologs
2829	10	Q62432-2	0.131116666667	ED	mouse_homologs
2829	10	P97471	0.184416666667	ED	mouse_homologs
2829	10	Q6PDG5-2	0.113666666667	UN	mouse_homologs
2829	10	Q3TKT4	0.1577	NED	mouse_homologs
2830	3	E9QP19	0.1415	UN	mouse_homologs
2830	3	Q62432-2	0.12405	ED	mouse_homologs
2830	3	Q8BUN5	0.08965	ED	mouse_homologs
2834	3	Q62432-2	0.1164	ED	mouse_homologs
2834	3	P97471	0.1838	ED	mouse_homologs
2834	3	Q8BUN5	0.1396	ED	mouse_homologs
2835	9	P28660	0.1823	NED	mouse_homologs
2835	9	P70336	0.1571	UN	mouse_homologs
2835	9	Q7TMB8	0.13432	NED	mouse_homologs
2835	9	Q9JJV2-3	0.15838	UN	mouse_homologs
2835	9	P63017	0.12648	NED	mouse_homologs
2835	9	P39053-5	0.1111	ED	mouse_homologs
2835	9	P60710	NA	UN	mouse_homologs
2837	6	P62962	0.20446	UN	mouse_homologs
2837	6	Q68FD5	0.19886	UN	mouse_homologs
2837	6	Q9CWF2	0.0923	UN	mouse_homologs
2837	6	Q01853	0.24858	UN	mouse_homologs
2837	6	P63017	0.30156	NED	mouse_homologs
2837	6	P63260	0.26864	UN	mouse_homologs
2838	3	Q99J09	0.48905	NED	mouse_homologs
2838	3	Q923F1	0.48315	ED	mouse_homologs
2838	3	Q8CIG8	0.4319	ED	mouse_homologs
284	11	Q9CQ39	0.16235	UN	mouse_homologs
284	11	Q8VCD5	0.2242	NED	mouse_homologs
284	11	A2ABV5	0.1804	NED	mouse_homologs
284	11	Q80YQ2	0.165375	UN	mouse_homologs
284	11	Q925J9-4	0.189575	UN	mouse_homologs
2840	3	Q5UE59	0.1826	UN	mouse_homologs
2840	3	Q61768	0.1826	UN	mouse_homologs
2842	4	O35625-2	NA	UN	mouse_homologs
2843	2	Q61687	NA	UN	mouse_homologs
2845	3	Q07813	0.3099	ED	mouse_homologs
2845	3	O08734	0.3099	UN	mouse_homologs
2846	3	P43406	NA	UN	mouse_homologs
2847	4	Q5SVQ0-4	NA	NED	mouse_homologs
2848	4	Q5SVQ0-4	NA	NED	mouse_homologs
2849	3	P43406	NA	UN	mouse_homologs
285	3	P17918	NA	NED	mouse_homologs
2850	4	P11688	0.2335	NED	mouse_homologs
2850	4	P09055	0.2335	UN	mouse_homologs
2851	12	P70288	0.31465	UN	mouse_homologs
2851	12	Q60973	0.27485	UN	mouse_homologs
2851	12	O09106	0.254525	UN	mouse_homologs
2851	12	Q60520	0.216575	UN	mouse_homologs
2851	12	Q60972	0.32165	UN	mouse_homologs
2853	3	P11688	0.2335	NED	mouse_homologs
2853	3	P09055	0.2335	UN	mouse_homologs
2858	7	Q5SVQ0-4	NA	NED	mouse_homologs
2859	11	Q5SVQ0-4	0.1433	NED	mouse_homologs
2859	11	Q8BRB7-2	0.1433	ED	mouse_homologs
286	3	P54276	0.5172	NED	mouse_homologs
286	3	P43247	0.442	NED	mouse_homologs
286	3	P17918	0.4416	NED	mouse_homologs
2860	2	O55201	NA	UN	mouse_homologs
2863	3	P97363	0.2257	NED	mouse_homologs
2863	3	O35704	0.2257	UN	mouse_homologs
2866	2	P46938-2	NA	UN	mouse_homologs
2867	2	E9PZ73	0.3738	UN	mouse_homologs
2867	2	P46938-2	0.3738	UN	mouse_homologs
2868	2	E9PZ73	0.3738	UN	mouse_homologs
2868	2	P46938-2	0.3738	UN	mouse_homologs
2869	2	E9PZ73	0.3738	UN	mouse_homologs
2869	2	P46938-2	0.3738	UN	mouse_homologs
287	14	A2ABV5	0.19372	NED	mouse_homologs
287	14	Q80YQ2	0.1631	UN	mouse_homologs
287	14	Q925J9-4	0.20732	UN	mouse_homologs
287	14	Q5SWW4	0.19438	UN	mouse_homologs
287	14	Q9CQ39	0.14658	UN	mouse_homologs
287	14	Q8VCD5	0.22118	NED	mouse_homologs
2870	4	Q8VBX6-2	0.3018	ED	mouse_homologs
2870	4	P68254	NA	UN	mouse_homologs
2870	4	P46938-2	0.3018	UN	mouse_homologs
2872	5	Q61735	NA	UN	mouse_homologs
2876	5	Q9DB05	NA	UN	mouse_homologs
2877	3	Q9QWV9	0.1736	UN	mouse_homologs
2877	3	Q99J95	0.1736	UN	mouse_homologs
2878	3	Q9QWV9	0.13545	UN	mouse_homologs
